SPX Index,,
Date,PX_LAST,12MO_PUT_IMP_VOL
9/4/2012,2146.1,16.71
9/5/2012,2159.93,16.27
9/6/2012,2171.37,16.05
9/7/2012,2151.13,16.49
9/10/2012,2168.27,16.13
9/11/2012,2161.2,16.13
9/12/2012,2150.49,16.28
9/13/2012,2159.73,16.19
9/14/2012,2160.77,16.06
9/17/2012,2153.74,16.3
9/18/2012,2163.66,16.06
9/19/2012,2136.73,16.6
9/20/2012,2139.18,16.61
9/21/2012,2132.55,16.87
9/24/2012,2132.98,16.84
9/25/2012,2126.5,16.92
9/26/2012,2139.6,16.68
9/27/2012,2144.29,16.41
9/28/2012,2141.34,16.33
10/1/2012,2141.16,16.26
10/2/2012,2151.33,16.09
10/3/2012,2143.16,16.13
10/4/2012,2139.43,16.38
10/5/2012,2133.04,16.62
10/8/2012,2126.41,16.69
10/9/2012,2126.15,16.79
10/10/2012,2111.72,17.2
10/11/2012,2097.94,17.36
10/12/2012,2088.66,17.58
10/15/2012,2085.18,17.67
10/16/2012,1202.08,14.96
10/17/2012,1188.05,15.05
10/18/2012,1183.74,15.06
10/19/2012,1187.89,14.72
10/22/2012,1186.19,14.58
10/23/2012,1190.25,14.33
10/24/2012,1182.99,14.36
10/25/2012,1187.7,14.08
10/26/2012,1177.45,14.2
10/31/2012,1184.52,14
11/1/2012,1195.98,13.69
11/2/2012,1184.63,14.07
11/5/2012,1175.41,14.32
11/6/2012,1167.87,14.43
11/7/2012,1163.75,14.49
11/8/2012,1168.41,14.23
11/9/2012,1174.07,13.91
11/12/2012,1174.55,13.56
11/13/2012,1171.36,13.6
11/14/2012,1181.27,13.17
11/15/2012,1189.41,12.95
11/16/2012,1193.19,12.71
11/19/2012,1189.89,12.69
11/20/2012,1203.03,12.35
11/21/2012,1201.72,12.4
11/23/2012,1202.3,12.23
11/26/2012,1191.99,12.44
11/27/2012,1197.01,12.16
11/28/2012,1205.3,12.03
11/29/2012,1206.14,12.06
11/30/2012,1210.12,11.81
12/3/2012,1210.34,11.84
12/4/2012,1200.75,12.17
12/5/2012,1201.59,12.18
12/6/2012,1184.16,12.98
12/7/2012,1190.8,12.96
12/10/2012,1200.2,12.7
12/11/2012,1211.37,12.47
12/12/2012,1203.6,12.75
12/13/2012,1210.41,12.79
12/14/2012,1210.08,12.98
12/17/2012,1210.47,13.11
12/18/2012,1222.12,12.75
12/19/2012,1225.31,12.73
12/20/2012,1219.43,12.8
12/21/2012,1207.01,13.08
12/24/2012,1209.25,13.16
12/26/2012,1200.08,13.37
12/27/2012,1206.83,13.33
12/28/2012,1197.75,13.48
12/31/2012,1188.07,13.83
1/2/2013,1190.21,13.99
1/3/2013,1189.65,14.06
1/4/2013,1183.78,14.18
1/7/2013,1171.71,14.39
1/8/2013,1172.53,14.58
1/9/2013,1171.42,14.41
1/10/2013,1174.28,14.32
1/11/2013,1165.36,14.72
1/14/2013,1181.41,14.36
1/15/2013,1180.59,14.36
1/16/2013,1172.92,14.61
1/17/2013,1176.12,14.66
1/18/2013,1181.39,14.55
1/22/2013,1184.07,14.38
1/23/2013,1191.14,14.19
1/24/2013,1181.2,14.28
1/25/2013,1181.21,14.33
1/28/2013,1187.76,14.05
1/29/2013,1173.79,14.53
1/30/2013,1162.05,15.07
1/31/2013,1142.62,16.09
2/1/2013,1145.98,16.01
2/4/2013,1152.78,15.52
2/5/2013,1137.5,16.29
2/6/2013,1159.95,15.55
2/7/2013,1152.12,16.03
2/8/2013,1162.1,15.62
2/11/2013,1151.74,15.69
2/12/2013,1156.38,15.67
2/13/2013,1143.22,16.3
2/14/2013,1156.85,15.98
2/15/2013,1162.16,15.83
2/19/2013,1161.17,15.85
2/20/2013,1175.65,15.43
2/21/2013,1172.63,15.09
2/22/2013,1171.35,15.1
2/25/2013,1178.84,14.82
2/26/2013,1166.22,15.38
2/27/2013,1171.11,15.4
2/28/2013,1159.36,16.12
3/1/2013,1154.05,16.43
3/4/2013,1165.69,15.89
3/5/2013,1173.8,15.62
3/6/2013,1185.56,15.06
3/7/2013,1191.08,14.67
3/8/2013,1189.28,14.54
3/11/2013,1193.86,14.32
3/12/2013,1194.07,14.27
3/13/2013,1190.01,14.36
3/14/2013,1197.62,14.22
3/15/2013,1198.78,14.32
3/18/2013,1191.5,14.72
3/19/2013,1202.27,14.43
3/20/2013,1204.29,14.29
3/21/2013,1196.02,14.52
3/22/2013,1197.51,14.53
3/25/2013,1197.26,14.57
3/26/2013,1194.67,14.64
3/27/2013,1200.93,14.46
3/28/2013,1198.11,14.57
4/1/2013,1200.82,14.3
4/2/2013,1203.91,14.33
4/3/2013,1206.58,14.25
4/4/2013,1210.96,14.06
4/5/2013,1216.96,14
4/8/2013,1216.1,14.05
4/9/2013,1213.61,13.9
4/10/2013,1213.88,13.68
4/11/2013,1200.73,14.12
4/12/2013,1191.57,14.41
4/15/2013,1190.69,14.44
4/16/2013,1201.57,14.14
4/17/2013,1199.85,14.16
4/18/2013,1191.33,14.41
4/19/2013,1194.44,14.27
4/22/2013,1204.99,13.89
4/23/2013,1194.94,14.19
4/24/2013,1197.87,14.18
4/25/2013,1211.86,13.73
4/26/2013,1219.44,13.68
4/29/2013,1222.21,13.79
4/30/2013,1223.29,13.6
5/1/2013,1226.5,13.47
5/2/2013,1227.92,13.4
5/3/2013,1221.13,13.64
5/6/2013,1229.35,13.45
5/7/2013,1235.2,13.29
5/8/2013,1227.04,13.68
5/9/2013,1233.68,13.44
5/10/2013,1229.03,13.68
5/13/2013,1231.16,13.63
5/14/2013,1236.79,13.49
5/15/2013,1243.72,13.37
5/16/2013,1234.18,13.9
5/17/2013,1235.35,14.09
5/20/2013,1244.12,13.88
5/21/2013,1245.04,13.87
5/22/2013,1235.86,14.18
5/23/2013,1226.42,14.5
5/24/2013,1223.13,14.72
5/28/2013,1231.38,14.33
5/29/2013,1229.13,14.4
5/30/2013,1237.81,14.26
5/31/2013,1230.39,14.43
6/3/2013,1233.87,14.25
6/4/2013,1219.34,14.63
6/5/2013,1220.24,14.57
6/6/2013,1219.02,14.65
6/7/2013,1219.71,14.57
6/10/2013,1221.73,14.45
6/11/2013,1217.57,14.47
6/12/2013,1209.59,14.66
6/13/2013,1212.4,14.67
6/14/2013,1205.1,14.83
6/17/2013,1212.28,14.8
6/18/2013,1208.41,14.85
6/19/2013,1220.33,14.61
6/20/2013,1221.59,14.78
6/21/2013,1218.02,14.93
6/24/2013,1233.39,14.67
6/25/2013,1236.36,14.48
6/26/2013,1231.67,14.64
6/27/2013,1241.48,14.35
6/28/2013,1240.56,14.4
7/1/2013,1231.2,14.67
7/2/2013,1227.16,14.86
7/3/2013,1227.73,14.81
7/5/2013,1237.91,14.43
7/8/2013,1231.02,14.71
7/9/2013,1221.34,14.92
7/10/2013,1210.2,15.32
7/11/2013,1214.62,15.07
7/12/2013,1215.29,14.99
7/15/2013,1215.63,14.93
7/16/2013,1215.66,14.85
7/17/2013,1216.89,14.74
7/18/2013,1227.68,14.51
7/19/2013,1228.81,14.49
7/22/2013,1226.7,14.58
7/23/2013,1214.47,14.9
7/24/2013,1196.39,15.42
7/25/2013,1191.49,15.58
7/26/2013,1195.9,15.4
7/29/2013,1187.33,15.69
7/30/2013,1184.87,15.76
7/31/2013,1177.68,16.05
8/1/2013,1176.84,16.17
8/2/2013,1186.57,15.7
8/5/2013,1190.1,15.63
8/6/2013,1178.14,15.9
8/7/2013,1195.76,15.45
8/8/2013,1177.8,16.19
8/9/2013,1179.59,16.06
8/12/2013,1199.38,15.46
8/13/2013,1196.54,15.44
8/14/2013,1191.38,15.51
8/15/2013,1178.9,15.99
8/16/2013,1198.41,15.48
8/19/2013,1207.01,15.35
8/20/2013,1202.76,15.43
8/21/2013,1214.76,15.11
8/22/2013,1219.94,14.76
8/23/2013,1220.14,14.79
8/26/2013,1222.81,14.69
8/27/2013,1218.59,14.71
8/28/2013,1220.65,14.66
8/29/2013,1230.96,14.28
8/30/2013,1234.72,14.17
9/3/2013,1233.76,14.16
9/4/2013,1229.01,14.34
9/5/2013,1231.21,14.26
9/6/2013,1242.8,13.95
9/9/2013,1248.27,13.93
9/10/2013,1254.85,13.5
9/11/2013,1261.23,13.52
9/12/2013,1265.61,13.7
9/13/2013,1268.25,13.77
9/16/2013,1257.46,14.15
9/17/2013,1257.48,14.18
9/18/2013,1249.48,14.38
9/19/2013,1264.67,13.91
9/20/2013,1265.08,13.83
9/23/2013,1262.09,14.03
9/24/2013,1263.7,13.9
9/25/2013,1257.37,14.11
9/26/2013,1255.84,14.18
9/27/2013,1259.37,14.09
9/30/2013,1260.43,14.12
10/1/2013,1267.43,13.99
10/2/2013,1272.74,13.99
10/3/2013,1270.94,13.98
10/4/2013,1267.32,14.09
10/7/2013,1259.92,14.28
10/8/2013,1259.62,14.23
10/9/2013,1262.79,14.11
10/10/2013,1268.12,13.87
10/11/2013,1268.66,13.88
10/14/2013,1256.54,14.21
10/15/2013,1258.17,14.17
10/16/2013,1254.42,14.17
10/17/2013,1248.29,14.3
10/18/2013,1268.8,13.85
10/21/2013,1273.46,13.79
10/22/2013,1273.48,13.81
10/23/2013,1285.45,13.56
10/24/2013,1290.15,13.52
10/25/2013,1289.69,13.53
10/28/2013,1294.18,13.54
10/29/2013,1286.06,13.65
10/30/2013,1287.61,13.62
10/31/2013,1282.93,13.8
11/1/2013,1277.93,13.92
11/4/2013,1285.04,13.78
11/5/2013,1261.49,14.51
11/6/2013,1263.82,14.44
11/7/2013,1266.86,14.09
11/8/2013,1264.68,14.02
11/11/2013,1273.83,13.85
11/12/2013,1283.72,13.62
11/13/2013,1285.2,13.62
11/14/2013,1280.08,13.79
11/15/2013,1282.46,13.69
11/18/2013,1270.84,13.99
11/19/2013,1264.03,13.95
11/20/2013,1265.02,13.97
11/21/2013,1254.78,14.27
11/22/2013,1265.65,14.01
11/25/2013,1263.78,14.06
11/26/2013,1266.99,13.9
11/27/2013,1262.86,14.09
11/29/2013,1275.53,13.87
12/2/2013,1280,13.82
12/3/2013,1289.38,13.49
12/4/2013,1287.24,13.52
12/5/2013,1283.03,13.58
12/6/2013,1292.67,13.36
12/9/2013,1287.79,13.45
12/10/2013,1289.43,13.39
12/11/2013,1294.12,13.38
12/12/2013,1280.66,13.69
12/13/2013,1291.24,13.48
12/16/2013,1289.14,13.56
12/17/2013,1287.23,13.61
12/18/2013,1278.26,13.87
12/19/2013,1275.88,14.05
12/20/2013,1278.47,14
12/23/2013,1272.23,14.12
12/24/2013,1281.58,13.9
12/26/2013,1284.13,13.78
12/27/2013,1297.48,13.5
12/30/2013,1303.02,13.38
12/31/2013,1305.33,13.29
1/2/2014,1307.25,13.34
1/3/2014,1305.08,13.41
1/6/2014,1297.23,13.45
1/7/2014,1305.04,13.26
1/8/2014,1301.67,13.26
1/9/2014,1302.95,13.19
1/10/2014,1301.61,13.2
1/13/2014,1293.23,13.3
1/14/2014,1302.89,13
1/15/2014,1300.25,13.15
1/16/2014,1294.83,13.2
1/17/2014,1297.81,13.13
1/21/2014,1305.93,12.88
1/22/2014,1311.56,12.8
1/23/2014,1309.04,12.73
1/24/2014,1295.5,12.97
1/27/2014,1296.6,13.05
1/28/2014,1286.57,13.42
1/29/2014,1288.12,13.33
1/30/2014,1289.12,13.32
1/31/2014,1285.33,13.44
2/3/2014,1307.65,13.03
2/4/2014,1309.93,12.93
2/5/2014,1311.46,12.92
2/6/2014,1311.28,12.97
2/7/2014,1308.11,13
2/10/2014,1301.74,13.08
2/11/2014,1305.41,13.14
2/12/2014,1309.72,13.13
2/13/2014,1310.61,13.17
2/14/2014,1305.19,13.37
2/18/2014,1313.21,13.3
2/19/2014,1307.85,13.25
2/20/2014,1312.25,13.16
2/21/2014,1325.76,13
2/24/2014,1324.66,13.07
2/25/2014,1325.14,12.98
2/26/2014,1322.85,12.96
2/27/2014,1305.92,13.23
2/28/2014,1291.24,13.62
3/3/2014,1294.5,13.41
3/4/2014,1292.08,13.34
3/5/2014,1270.32,14.22
3/6/2014,1261.81,14.57
3/7/2014,1267.03,14.5
3/10/2014,1262.07,14.67
3/11/2014,1256.58,14.72
3/12/2014,1258.57,14.85
3/13/2014,1272.88,14.47
3/14/2014,1280.16,14.29
3/17/2014,1259.84,15.59
3/18/2014,1270.09,15.24
3/19/2014,1285.71,14.69
3/20/2014,1288.22,14.71
3/21/2014,1265.29,15.37
3/24/2014,1263.85,15.65
3/25/2014,1256.15,16
3/26/2014,1257.93,15.99
3/27/2014,1252.3,16.07
3/28/2014,1236.4,16.74
3/31/2014,1223.69,17.43
4/1/2014,1230.04,17.07
4/2/2014,1256.16,15.2
4/3/2014,1251.54,15.54
4/4/2014,1240.14,15.85
4/7/2014,1240.12,15.61
4/8/2014,1252.2,14.78
4/9/2014,1245.6,15.1
4/10/2014,1244.5,15.11
4/11/2014,1250.56,14.78
4/14/2014,1239.2,15.25
4/15/2014,1246,15.25
4/16/2014,1272.87,14.28
4/17/2014,1270.2,14.48
4/21/2014,1280.19,14.37
4/22/2014,1270.91,14.84
4/23/2014,1274.08,14.74
4/24/2014,1265.48,15.21
4/25/2014,1267.34,15.11
4/28/2014,1272.52,14.93
4/29/2014,1258.6,15.38
4/30/2014,1242.29,16.3
5/1/2014,1236.2,16.56
5/2/2014,1234.49,16.47
5/5/2014,1236.86,16.24
5/6/2014,1259.81,15.16
5/7/2014,1249.13,15.57
5/8/2014,1240.29,15.81
5/9/2014,1260.91,15.02
5/12/2014,1268.88,14.84
5/13/2014,1268.4,14.88
5/14/2014,1263.2,15.16
5/15/2014,1278.55,14.9
5/16/2014,1276.66,15.04
5/19/2014,1270.92,15.19
5/20/2014,1278.55,15.08
5/21/2014,1280.27,15.13
5/22/2014,1279.36,15.05
5/23/2014,1275.77,15.32
5/27/2014,1271.48,15.33
5/28/2014,1265.95,15.42
5/29/2014,1271.81,15.18
5/30/2014,1266.74,15.32
6/2/2014,1268.21,15.32
6/3/2014,1285.58,15.02
6/4/2014,1295.43,14.56
6/5/2014,1297.48,14.43
6/6/2014,1302.3,14.19
6/9/2014,1297.52,14.39
6/10/2014,1298.82,14.36
6/11/2014,1292.99,14.44
6/12/2014,1296.06,14.39
6/13/2014,1295.09,14.36
6/16/2014,1301.78,14.18
6/17/2014,1304.28,14.11
6/18/2014,1304.27,14.03
6/19/2014,1303.82,14.02
6/20/2014,1311.01,13.91
6/23/2014,1313.25,13.96
6/24/2014,1300.26,14.46
6/25/2014,1294.02,14.55
6/26/2014,1298.92,14.3
6/27/2014,1299.54,14.35
6/30/2014,1313.11,14.01
7/1/2014,1318.07,13.85
7/2/2014,1316.28,14.03
7/3/2014,1319.87,13.85
7/7/2014,1321.18,13.97
7/8/2014,1318.31,14.16
7/9/2014,1325.18,13.91
7/10/2014,1318.03,14.17
7/11/2014,1314.78,14.16
7/14/2014,1326.37,13.94
7/15/2014,1336.34,13.69
7/16/2014,1336.59,13.73
7/17/2014,1339.15,13.83
7/18/2014,1335.85,13.95
7/21/2014,1331.32,14.04
7/22/2014,1334.11,14
7/23/2014,1350.22,13.83
7/24/2014,1353.22,13.82
7/25/2014,1349.58,13.79
7/28/2014,1350.66,13.76
7/29/2014,1353.42,13.78
7/30/2014,1349.95,13.9
7/31/2014,1362.83,13.57
8/1/2014,1365.62,13.46
8/4/2014,1369.05,13.51
8/5/2014,1364.05,13.72
8/6/2014,1365.96,13.65
8/7/2014,1366.96,13.56
8/8/2014,1368.6,13.26
8/11/2014,1377.02,13.21
8/12/2014,1377.38,13.16
8/13/2014,1382.22,12.93
8/14/2014,1389.08,12.71
8/15/2014,1377.34,12.88
8/18/2014,1377.93,12.9
8/19/2014,1377.94,12.88
8/20/2014,1367.81,13.12
8/21/2014,1367.34,13.14
8/22/2014,1364.3,13.18
8/25/2014,1379.78,12.93
8/26/2014,1382.84,12.8
8/27/2014,1385.72,12.64
8/28/2014,1378.33,12.77
8/29/2014,1380.9,12.73
9/2/2014,1384.42,12.75
9/3/2014,1393.22,12.63
9/4/2014,1396.57,12.54
9/5/2014,1399.76,12.56
9/8/2014,1401.2,12.55
9/9/2014,1400.5,12.6
9/10/2014,1402.81,12.78
9/11/2014,1406.09,13.02
9/12/2014,1400.95,13.31
9/15/2014,1381.9,13.84
9/16/2014,1386.72,13.64
9/17/2014,1399.48,13.15
9/18/2014,1400.63,13.17
9/19/2014,1396.71,13.38
9/22/2014,1409.12,13.18
9/23/2014,1414.76,13.2
9/24/2014,1412.9,13.24
9/25/2014,1407.29,13.64
9/26/2014,1409.84,13.53
9/29/2014,1413.04,13.48
9/30/2014,1411.56,13.52
10/1/2014,1413.21,13.51
10/2/2014,1425.49,13.38
10/3/2014,1427.09,13.51
10/6/2014,1422.48,13.96
10/7/2014,1425.55,13.53
10/8/2014,1423.53,13.58
10/9/2014,1418.3,13.68
10/10/2014,1410.76,13.93
10/13/2014,1416.9,13.84
10/14/2014,1426.84,13.76
10/15/2014,1424.73,13.86
10/16/2014,1418.3,14.01
10/17/2014,1416.6,14
10/20/2014,1418.34,13.92
10/21/2014,1409.71,14.06
10/22/2014,1412.84,14
10/23/2014,1412.11,13.98
10/24/2014,1414.85,13.81
10/27/2014,1423.82,13.58
10/28/2014,1430.73,13.35
10/29/2014,1431.9,13.29
10/30/2014,1430.62,13.26
10/31/2014,1426.37,13.3
11/3/2014,1430.5,13.09
11/4/2014,1422.95,13.24
11/5/2014,1427.99,13
11/6/2014,1440.13,12.77
11/7/2014,1423.9,13.09
11/10/2014,1422.18,13.05
11/11/2014,1420.62,13.11
11/12/2014,1428.82,12.91
11/13/2014,1438.24,12.72
11/14/2014,1445.94,12.71
11/17/2014,1448.39,12.76
11/18/2014,1446.99,12.86
11/19/2014,1448,12.87
11/20/2014,1450.02,12.78
11/21/2014,1448.31,12.88
11/24/2014,1438.06,13.14
11/25/2014,1433.37,13.29
11/26/2014,1444.26,12.88
11/28/2014,1455.3,12.73
12/1/2014,1456.81,12.76
12/2/2014,1455.54,12.74
12/3/2014,1459.68,12.8
12/4/2014,1457.63,12.84
12/5/2014,1456.38,12.97
12/8/2014,1451.19,13.13
12/9/2014,1449.37,13.3
12/10/2014,1399.04,15.43
12/11/2014,1406.82,14.4
12/12/2014,1403.17,14.11
12/15/2014,1387.17,15.03
12/16/2014,1374.12,15.27
12/17/2014,1395.41,14.3
12/18/2014,1391.97,14.21
12/19/2014,1401.89,13.86
12/22/2014,1402.85,13.84
12/23/2014,1406.6,13.73
12/24/2014,1377.95,14.82
12/26/2014,1387.17,14.58
12/29/2014,1392.28,14.45
12/30/2014,1386.95,14.7
12/31/2014,1402.06,14.15
1/2/2015,1410.94,13.76
1/5/2015,1435.04,13.04
1/6/2015,1434.54,13.16
1/7/2015,1436.11,13.22
1/8/2015,1437.5,13.31
1/9/2015,1428.61,13.45
1/12/2015,1417.23,13.89
1/13/2015,1422.53,13.87
1/14/2015,1420.86,13.84
1/15/2015,1424.55,13.82
1/16/2015,1437.77,13.58
1/20/2015,1439.37,13.57
1/21/2015,1443.76,13.48
1/22/2015,1444.61,13.5
1/23/2015,1448.39,13.38
1/26/2015,1438.87,13.63
1/27/2015,1447.8,13.45
1/28/2015,1452.85,13.34
1/29/2015,1468.47,13.2
1/30/2015,1471.48,13.15
2/2/2015,1472.5,13.25
2/3/2015,1470.73,13.34
2/4/2015,1484.35,13.09
2/5/2015,1480.93,13.34
2/6/2015,1480.41,13.75
2/9/2015,1495.42,13.69
2/10/2015,1494.25,13.62
2/11/2015,1494.07,13.63
2/12/2015,1482.37,14.12
2/13/2015,1486.3,13.95
2/17/2015,1495.92,13.9
2/18/2015,1502.39,13.84
2/19/2015,1505.62,13.98
2/20/2015,1509.48,13.91
2/23/2015,1507.72,13.96
2/24/2015,1512.58,13.89
2/25/2015,1491.47,14.3
2/26/2015,1505.85,14.13
2/27/2015,1503.15,14.43
3/2/2015,1501.19,14.48
3/3/2015,1514.14,14.32
3/4/2015,1512.75,14.45
3/5/2015,1522.75,14.31
3/6/2015,1525.1,14.37
3/9/2015,1524.12,14.33
3/10/2015,1522.28,14.44
3/11/2015,1507.51,14.79
3/12/2015,1515.73,14.55
3/13/2015,1518.11,14.56
3/16/2015,1530.23,14.37
3/17/2015,1530.62,14.47
3/18/2015,1536.34,14.55
3/19/2015,1539.18,14.69
3/20/2015,1530.95,14.87
3/23/2015,1517.38,15.3
3/24/2015,1490.72,15.89
3/25/2015,1507.67,15.1
3/26/2015,1509.12,15.02
3/27/2015,1493,15.42
3/30/2015,1515.67,15.04
3/31/2015,1522.97,14.83
4/1/2015,1532.91,15.01
4/2/2015,1531.05,14.99
4/6/2015,1533.7,14.88
4/7/2015,1512.84,15.57
4/8/2015,1522.19,15.57
4/9/2015,1502.56,16.1
4/10/2015,1497.74,16.2
4/13/2015,1492.89,16.67
4/14/2015,1506.34,15.8
4/15/2015,1505.71,15.85
4/16/2015,1503.35,16.24
4/17/2015,1519.43,15.89
4/20/2015,1524.87,15.86
4/21/2015,1525.4,16.05
4/22/2015,1530.44,15.91
4/23/2015,1531.85,16.15
4/24/2015,1510.12,16.86
4/27/2015,1518.76,16.85
4/28/2015,1547.7,16.57
4/29/2015,1552.5,16.61
4/30/2015,1549.52,16.87
5/1/2015,1549.37,16.97
5/4/2015,1546.17,17.22
5/5/2015,1553.08,16.97
5/6/2015,1534.1,17.71
5/7/2015,1541.57,17.49
5/8/2015,1511.04,18.26
5/11/2015,1518.09,18.06
5/12/2015,1482.66,18.08
5/13/2015,1458.95,19.08
5/14/2015,1473.91,18.43
5/15/2015,1455.27,19.74
5/18/2015,1465.81,20.06
5/19/2015,1472.2,19.7
5/20/2015,1433.06,21.42
5/21/2015,1467.67,20.47
5/22/2015,1476.71,19.94
5/26/2015,1497.49,19.55
5/27/2015,1453.09,21.27
5/28/2015,1453.64,21.63
5/29/2015,1452.92,21.04
6/1/2015,1426.54,21.66
6/2/2015,1406.7,22.45
6/3/2015,1411.27,22.23
6/4/2015,1445.94,22.25
6/5/2015,1445.55,21.89
6/8/2015,1447.12,21.22
6/9/2015,1464.07,19.81
6/10/2015,1462.5,19.95
6/11/2015,1479.37,19.44
6/12/2015,1466.79,19.95
6/15/2015,1432.36,21.73
6/16/2015,1463.76,20.65
6/17/2015,1457.64,20.97
6/18/2015,1473.99,20.55
6/19/2015,1489.42,20.11
6/22/2015,1472.29,20.71
6/23/2015,1478.55,20.65
6/24/2015,1453.55,21.63
6/25/2015,1451.7,21.82
6/26/2015,1471.49,21.07
6/29/2015,1471.56,21.04
6/30/2015,1483.95,20.83
7/1/2015,1484.25,20.9
7/2/2015,1476.65,21.33
7/6/2015,1519.78,19.68
7/7/2015,1529.03,19.02
7/8/2015,1518.75,19.19
7/9/2015,1525.75,18.77
7/10/2015,1517.73,18.94
7/13/2015,1517.21,18.8
7/14/2015,1525.42,18.42
7/15/2015,1531.38,17.98
7/16/2015,1526.75,18.29
7/17/2015,1547.04,18.22
7/20/2015,1546.63,18.48
7/21/2015,1539.59,18.94
7/22/2015,1542.84,18.92
7/23/2015,1557.59,18.36
7/24/2015,1552.58,18.58
7/27/2015,1565.15,18.19
7/28/2015,1562.47,18.47
7/29/2015,1554.41,19.23
7/30/2015,1561.8,19.09
7/31/2015,1548.71,19.81
8/3/2015,1538.53,20.19
8/4/2015,1541.24,19.98
8/5/2015,1540.08,20.06
8/6/2015,1500.63,21.6
8/7/2015,1506.33,21.13
8/10/2015,1519.59,20.85
8/11/2015,1515.88,21.12
8/12/2015,1514.4,21.21
8/13/2015,1535.28,20.83
8/14/2015,1540.98,20.76
8/17/2015,1531.02,21.18
8/18/2015,1549.38,20.46
8/19/2015,1508.44,22.19
8/20/2015,1509.65,22.23
8/21/2015,1502.17,22.55
8/24/2015,1520.27,21.87
8/25/2015,1475.62,23.52
8/26/2015,1474.77,23.62
8/27/2015,1453.7,24.46
8/28/2015,1439.18,24.55
8/31/2015,1481.05,23
9/1/2015,1470.58,23.74
9/2/2015,1451.15,24.63
9/3/2015,1458.74,24.33
9/4/2015,1433.27,24.92
9/8/2015,1439.7,24.56
9/9/2015,1416.77,25.13
9/10/2015,1440.7,24.38
9/11/2015,1407.22,25.75
9/14/2015,1428.23,24.59
9/15/2015,1469.02,23.56
9/16/2015,1469.72,23.7
9/17/2015,1481.14,23.45
9/18/2015,1472.42,23.46
9/21/2015,1462.79,23.68
9/22/2015,1485.01,22.96
9/23/2015,1507.34,22.23
9/24/2015,1504.66,22.15
9/25/2015,1515.96,21.95
9/28/2015,1477.65,22.84
9/29/2015,1486.59,22.4
9/30/2015,1488.41,22.49
10/1/2015,1467.95,22.72
10/2/2015,1445.9,23.49
10/5/2015,1454.98,23.15
10/6/2015,1453,22.58
10/7/2015,1460.12,22.18
10/8/2015,1484.46,21.47
10/9/2015,1496.45,21.41
10/12/2015,1497.66,21.3
10/13/2015,1476.37,21.97
10/14/2015,1478.49,22.22
10/15/2015,1468.36,22.78
10/16/2015,1447.16,23.16
10/19/2015,1447.16,22.64
10/20/2015,1411.63,23.41
10/21/2015,1416.18,22.99
10/22/2015,1390.19,23.92
10/23/2015,1409.13,23.31
10/26/2015,1420.33,23.08
10/27/2015,1401.02,23.54
10/28/2015,1416.25,23.1
10/29/2015,1380.95,23.59
10/30/2015,1373.2,23.29
11/2/2015,1333.25,24.86
11/3/2015,1325.19,24.35
11/4/2015,1310.5,24.8
11/5/2015,1338.6,23.73
11/6/2015,1352.07,23.67
11/9/2015,1330.61,24.22
11/10/2015,1353.97,23.55
11/11/2015,1362.3,23.28
11/12/2015,1355.81,23.42
11/13/2015,1378.55,22.74
11/16/2015,1395.42,21.95
11/17/2015,1380.82,22.54
11/18/2015,1336.64,23.78
11/19/2015,1326.45,24.31
11/20/2015,1336.91,23.69
11/23/2015,1331.29,23.83
11/24/2015,1339.13,23.54
11/25/2015,1348.86,23.47
11/27/2015,1367.21,22.94
11/30/2015,1348.86,23.22
12/1/2015,1349.99,23.25
12/2/2015,1348.78,23.16
12/3/2015,1360.03,22.74
12/4/2015,1342.53,22.88
12/7/2015,1353.11,22.45
12/8/2015,1371.8,22.15
12/9/2015,1381.29,21.77
12/10/2015,1380.02,22.04
12/11/2015,1367.68,22.34
12/14/2015,1330.63,23.73
12/15/2015,1331.34,23.44
12/16/2015,1326.75,23.4
12/17/2015,1333.7,23.01
12/18/2015,1304.34,24.2
12/21/2015,1293.37,24.11
12/22/2015,1273.37,24.87
12/23/2015,1320.65,23.85
12/24/2015,1308.77,24.52
12/28/2015,1315.48,24.73
12/29/2015,1288.14,25.92
12/30/2015,1276.6,25.63
12/31/2015,1330.74,23.61
1/4/2016,1298.42,25.17
1/5/2016,1329.51,24.32
1/6/2016,1349.88,23.82
1/7/2016,1352.99,23.85
1/8/2016,1341.13,24.19
1/11/2016,1325.76,24.35
1/12/2016,1315.22,24.27
1/13/2016,1322.7,23.79
1/14/2016,1370.18,22.57
1/15/2016,1367.53,23.01
1/19/2016,1369.31,23.02
1/20/2016,1370.4,22.61
1/21/2016,1372.54,22.18
1/22/2016,1365.54,22.34
1/25/2016,1354.49,22.61
1/26/2016,1360.55,22.29
1/27/2016,1332.83,22.9
1/28/2016,1328.32,22.98
1/29/2016,1334.43,22.71
2/1/2016,1364.71,21.71
2/2/2016,1365.56,21.64
2/3/2016,1390.33,21.05
2/4/2016,1388.17,21.06
2/5/2016,1375.94,21.45
2/8/2016,1379.93,21.4
2/9/2016,1388.82,21.06
2/10/2016,1397.84,20.54
2/11/2016,1396.37,20.25
2/12/2016,1390.94,20.35
2/16/2016,1385.59,20.31
2/17/2016,1409.34,19.65
2/18/2016,1413.9,19.44
2/19/2016,1407.49,19.65
2/22/2016,1418.26,19.59
2/23/2016,1392.57,20.25
2/24/2016,1397.68,20.22
2/25/2016,1388.28,20.33
2/26/2016,1403.58,19.97
