SPX Index,,
Date,PX_LAST,12MO_PUT_IMP_VOL
8/23/2016,2186.9,15.84
8/24/2016,2175.44,15.99
8/25/2016,2172.47,15.97
8/26/2016,2169.04,16.06
8/29/2016,2180.38,15.88
8/30/2016,2176.12,15.95
8/31/2016,2170.95,16.15
9/1/2016,2170.86,16.26
9/2/2016,2179.98,16.05
9/6/2016,2186.48,15.89
9/7/2016,2186.16,15.85
9/8/2016,2181.3,16.05
9/9/2016,2127.81,17.44
9/12/2016,2159.04,16.74
9/13/2016,2127.02,17.4
9/14/2016,2125.77,17.52
9/15/2016,2147.26,17.07
9/16/2016,2139.16,16.96
9/19/2016,2139.12,16.85
9/20/2016,2139.76,16.96
9/21/2016,2163.12,16.34
9/22/2016,2177.18,16.09
9/23/2016,2164.69,16.13
9/26/2016,2146.1,16.71
9/27/2016,2159.93,16.27
9/28/2016,2171.37,16.05
9/29/2016,2151.13,16.49
9/30/2016,2168.27,16.13
10/3/2016,2161.2,16.13
10/4/2016,2150.49,16.28
10/5/2016,2159.73,16.19
10/6/2016,2160.77,16.06
10/7/2016,2153.74,16.3
10/10/2016,2163.66,16.06
10/11/2016,2136.73,16.6
10/12/2016,2139.18,16.61
10/13/2016,2132.55,16.87
10/14/2016,2132.98,16.84
10/17/2016,2126.5,16.92
10/18/2016,2139.6,16.68
10/19/2016,2144.29,16.41
10/20/2016,2141.34,16.33
10/21/2016,2141.16,16.26
10/24/2016,2151.33,16.09
10/25/2016,2143.16,16.13
10/26/2016,2139.43,16.38
10/27/2016,2133.04,16.62
10/28/2016,2126.41,16.69
10/31/2016,2126.15,16.79
11/1/2016,2111.72,17.2
11/2/2016,2097.94,17.36
11/3/2016,2088.66,17.58
11/4/2016,2085.18,17.67
