Date,Adj Close
1/2/1997,15.692919
1/3/1997,16.07107
1/6/1997,15.919806
1/7/1997,16.449213
1/8/1997,16.146694
1/9/1997,16.297951
1/10/1997,16.373583
1/13/1997,16.335768
1/14/1997,16.789539
1/15/1997,17.243311
1/16/1997,17.432379
1/17/1997,17.772709
1/20/1997,17.772709
1/21/1997,18.037409
1/22/1997,17.961782
1/23/1997,17.394569
1/24/1997,17.281128
1/27/1997,17.054232
1/28/1997,16.789539
1/29/1997,17.092056
1/30/1997,17.356756
1/31/1997,17.508011
2/3/1997,17.999594
2/4/1997,17.961782
2/5/1997,17.621456
2/6/1997,17.470194
2/7/1997,17.621456
2/10/1997,17.621456
2/11/1997,17.923973
2/12/1997,18.226482
2/13/1997,18.453369
2/14/1997,18.339924
2/18/1997,18.604622
2/19/1997,18.755884
2/20/1997,18.528994
2/21/1997,18.755884
2/24/1997,19.020584
2/25/1997,18.944952
2/26/1997,18.453369
2/27/1997,18.642437
2/28/1997,18.453369
3/3/1997,18.264297
3/4/1997,17.923973
3/5/1997,18.226482
3/6/1997,18.415546
3/7/1997,18.302107
3/10/1997,18.491186
3/11/1997,18.755884
3/12/1997,18.495131
3/13/1997,18.154028
3/14/1997,18.040335
3/17/1997,18.267723
3/18/1997,18.305626
3/19/1997,18.07823
3/20/1997,17.888729
3/21/1997,18.191938
3/24/1997,18.116135
3/25/1997,18.040335
3/26/1997,17.77504
3/27/1997,17.396038
3/31/1997,16.903337
4/1/1997,17.017033
4/2/1997,16.903337
4/3/1997,16.789635
4/4/1997,17.396038
4/7/1997,17.09284
4/8/1997,17.206539
4/9/1997,17.471834
4/10/1997,17.282335
4/11/1997,16.296942
4/14/1997,16.865442
4/15/1997,17.585531
4/16/1997,17.812931
4/17/1997,17.737143
4/18/1997,18.07823
4/21/1997,17.77504
4/22/1997,18.760431
4/23/1997,18.267723
4/24/1997,18.191938
4/25/1997,17.926632
4/28/1997,18.533028
4/29/1997,18.987833
4/30/1997,19.291035
5/1/1997,18.836231
5/2/1997,19.40473
5/5/1997,20.011127
5/6/1997,20.162729
5/7/1997,19.821627
5/8/1997,19.594229
5/9/1997,19.821627
5/12/1997,20.162729
5/13/1997,20.162729
5/14/1997,20.31432
5/15/1997,20.57962
5/16/1997,20.276421
5/19/1997,20.617517
5/20/1997,20.731222
5/21/1997,20.428022
5/22/1997,20.162729
5/23/1997,20.655426
5/27/1997,20.769125
5/28/1997,20.390123
5/29/1997,20.465925
5/30/1997,20.769125
6/2/1997,20.503824
6/3/1997,20.57962
6/4/1997,20.200624
6/5/1997,20.162729
6/6/1997,20.541727
6/9/1997,20.769125
6/10/1997,20.731222
6/11/1997,20.773758
6/12/1997,21.267464
6/13/1997,21.837124
6/16/1997,21.761185
6/17/1997,21.761185
6/18/1997,21.685221
6/19/1997,21.723204
6/20/1997,21.685221
6/23/1997,21.191513
6/24/1997,21.362411
6/25/1997,21.096575
6/26/1997,21.229494
6/27/1997,21.571297
6/30/1997,20.659826
7/1/1997,20.849722
7/2/1997,21.400383
7/3/1997,21.495331
7/7/1997,21.229494
7/8/1997,21.438362
7/9/1997,21.077578
7/10/1997,21.153538
7/11/1997,21.210505
7/14/1997,21.191513
7/15/1997,21.305439
7/16/1997,21.533314
7/17/1997,21.229494
7/18/1997,21.039602
7/21/1997,20.754778
7/22/1997,21.305439
7/23/1997,20.982635
7/24/1997,21.324432
7/25/1997,21.305439
7/28/1997,21.17252
7/29/1997,21.17252
7/30/1997,21.229494
7/31/1997,21.001623
8/1/1997,20.849722
8/4/1997,20.944653
8/5/1997,20.659826
8/6/1997,20.697805
8/7/1997,20.223082
8/8/1997,19.045776
8/11/1997,18.760946
8/12/1997,18.514088
8/13/1997,18.362175
8/14/1997,18.248245
8/15/1997,17.849476
8/18/1997,18.343193
8/19/1997,18.47611
8/20/1997,18.684994
8/21/1997,18.400156
8/22/1997,18.438131
8/25/1997,18.134314
8/26/1997,17.925434
8/27/1997,17.811501
8/28/1997,17.697575
8/29/1997,17.412733
9/2/1997,18.191282
9/3/1997,17.925434
9/4/1997,18.11533
9/5/1997,18.191282
9/8/1997,17.963419
9/9/1997,17.849476
9/10/1997,17.507681
9/11/1997,17.093483
9/12/1997,17.379005
9/15/1997,17.531288
9/16/1997,18.045233
9/17/1997,17.988131
9/18/1997,17.91198
9/19/1997,18.026197
9/22/1997,18.226051
9/23/1997,18.197512
9/24/1997,18.464006
9/25/1997,18.65435
9/26/1997,18.863737
9/29/1997,19.054092
9/30/1997,18.578215
10/1/1997,18.863737
10/2/1997,19.149261
10/3/1997,18.996983
10/6/1997,19.149261
10/7/1997,19.434792
10/8/1997,19.111191
10/9/1997,18.82567
10/10/1997,18.787596
10/13/1997,18.673389
10/14/1997,18.502069
10/15/1997,18.216541
10/16/1997,17.950056
10/17/1997,17.816811
10/20/1997,17.91198
10/21/1997,18.273661
10/22/1997,18.064274
10/23/1997,17.569351
10/24/1997,16.903133
10/27/1997,16.313038
10/28/1997,17.58839
10/29/1997,17.398035
10/30/1997,17.055412
10/31/1997,17.245758
11/3/1997,17.740667
11/4/1997,17.683571
11/5/1997,17.550318
11/6/1997,17.626455
11/7/1997,17.359968
11/10/1997,16.979269
11/11/1997,17.226727
11/12/1997,17.188648
11/13/1997,17.493212
11/14/1997,17.531288
11/17/1997,18.159445
11/18/1997,18.197512
11/19/1997,18.920845
11/20/1997,19.339611
11/21/1997,19.415752
11/24/1997,19.054092
11/25/1997,19.529961
11/26/1997,19.038548
11/28/1997,19.0767
12/1/1997,19.706242
12/2/1997,20.106846
12/3/1997,20.08777
12/4/1997,19.782549
12/5/1997,20.164072
12/8/1997,19.401012
12/9/1997,19.420092
12/10/1997,19.496389
12/11/1997,19.420092
12/12/1997,19.820686
12/15/1997,20.106846
12/16/1997,20.049616
12/17/1997,20.106846
12/18/1997,19.610844
12/19/1997,19.973312
12/22/1997,20.164072
12/23/1997,19.839769
12/24/1997,19.725313
12/26/1997,19.649006
12/29/1997,20.240385
12/30/1997,20.469303
12/31/1997,20.354843
1/2/1998,20.431154
1/5/1998,20.278543
1/6/1998,20.183151
1/7/1998,20.202238
1/8/1998,20.33577
1/9/1998,19.572704
1/12/1998,20.164072
1/13/1998,19.954226
1/14/1998,19.725313
1/15/1998,19.458244
1/16/1998,19.839769
1/20/1998,20.125916
1/21/1998,19.992386
1/22/1998,19.973312
1/23/1998,19.47732
1/26/1998,19.248398
1/27/1998,19.305626
1/28/1998,19.572704
1/29/1998,19.763456
1/30/1998,19.763456
2/2/1998,20.354843
2/3/1998,20.602842
2/4/1998,20.469303
2/5/1998,20.62192
2/6/1998,20.507454
2/9/1998,20.564682
2/10/1998,20.73638
2/11/1998,21.022532
2/12/1998,21.136997
2/13/1998,20.927153
2/17/1998,20.908068
2/18/1998,21.098835
2/19/1998,20.984369
2/20/1998,21.232374
2/23/1998,21.11791
2/24/1998,20.850834
2/25/1998,20.946224
2/26/1998,21.022532
2/27/1998,20.946224
3/2/1998,20.755457
3/3/1998,20.812681
3/4/1998,20.984369
3/5/1998,21.156067
3/6/1998,21.51852
3/9/1998,22.14805
3/10/1998,22.167135
3/11/1998,22.155657
3/12/1998,21.907152
3/13/1998,21.582176
3/16/1998,21.945374
3/17/1998,22.155657
3/18/1998,22.882076
3/19/1998,22.920309
3/20/1998,23.704075
3/23/1998,23.207054
3/24/1998,23.245291
3/25/1998,23.302635
3/26/1998,23.379099
3/27/1998,22.958544
3/30/1998,23.971693
3/31/1998,23.68495
4/1/1998,24.65988
4/2/1998,24.812822
4/3/1998,24.602533
4/6/1998,24.239328
4/7/1998,24.16287
4/8/1998,23.876116
4/9/1998,24.029058
4/13/1998,23.780537
4/14/1998,23.79966
4/15/1998,23.455559
4/16/1998,22.882076
4/17/1998,23.493792
4/20/1998,23.035007
4/21/1998,22.843847
4/22/1998,23.168816
4/23/1998,22.862961
4/24/1998,22.518864
4/27/1998,22.136551
4/28/1998,22.155657
4/29/1998,22.537981
4/30/1998,23.207054
5/1/1998,23.302635
5/4/1998,23.321745
5/5/1998,23.264399
5/6/1998,23.245291
5/7/1998,23.149693
5/8/1998,23.379099
5/11/1998,23.68495
5/12/1998,23.780537
5/13/1998,23.627613
5/14/1998,23.780537
5/15/1998,23.512903
5/18/1998,23.66584
5/19/1998,23.876116
5/20/1998,24.411362
5/21/1998,24.296669
5/22/1998,24.105511
5/26/1998,23.66584
5/27/1998,23.933464
5/28/1998,24.143747
5/29/1998,23.971693
6/1/1998,24.315783
6/2/1998,24.354023
6/3/1998,24.296669
6/4/1998,24.52607
6/5/1998,25.09956
6/8/1998,24.793694
6/9/1998,24.965738
6/10/1998,24.851034
6/11/1998,24.418217
6/12/1998,24.724644
6/15/1998,24.303307
6/16/1998,24.207552
6/17/1998,24.609734
6/18/1998,24.93531
6/19/1998,24.628883
6/22/1998,24.858706
6/23/1998,25.299196
6/24/1998,25.777973
6/25/1998,26.007797
6/26/1998,26.295069
6/29/1998,26.352526
6/30/1998,26.19931
7/1/1998,26.275917
7/2/1998,26.161005
7/6/1998,26.582336
7/7/1998,26.333376
7/8/1998,26.7164
7/9/1998,26.563198
7/10/1998,26.7164
7/13/1998,26.620651
7/14/1998,26.946218
7/15/1998,26.907909
7/16/1998,26.7164
7/17/1998,26.39082
7/20/1998,25.912046
7/21/1998,25.816275
7/22/1998,25.701361
7/23/1998,25.433243
7/24/1998,25.56731
