Date,Adj Close
1/2/1997,16.235636
1/3/1997,16.281759
1/6/1997,16.120325
1/7/1997,16.005016
1/8/1997,16.166456
1/9/1997,16.304823
1/10/1997,16.189516
1/13/1997,16.143391
1/14/1997,16.535442
1/15/1997,16.719944
1/16/1997,16.76606
1/17/1997,16.973623
1/20/1997,17.135057
1/21/1997,17.135057
1/22/1997,17.042805
1/23/1997,16.812181
1/24/1997,16.443195
1/27/1997,16.350943
1/28/1997,16.32789
1/29/1997,16.535442
1/30/1997,16.927504
1/31/1997,17.06587
2/3/1997,17.296486
2/4/1997,17.757738
2/5/1997,17.527111
2/6/1997,17.527111
2/7/1997,18.057533
2/10/1997,17.98835
2/11/1997,18.195908
2/12/1997,18.38039
2/13/1997,18.611021
2/14/1997,18.772463
2/18/1997,18.749388
2/19/1997,19.18758
2/20/1997,18.864706
2/21/1997,18.91083
2/24/1997,19.302876
2/25/1997,19.533503
2/26/1997,19.049208
2/27/1997,18.611021
2/28/1997,18.472651
3/3/1997,18.818575
3/4/1997,18.772463
3/5/1997,19.141449
3/6/1997,18.956947
3/7/1997,19.648809
3/10/1997,20.225367
3/11/1997,19.60269
3/12/1997,19.164507
3/13/1997,18.288158
3/14/1997,18.518776
3/17/1997,18.956947
3/18/1997,18.357344
3/19/1997,18.703279
3/20/1997,18.772463
3/21/1997,18.818575
3/24/1997,19.072271
3/25/1997,18.772463
3/26/1997,18.426523
3/27/1997,17.780788
3/31/1997,17.319557
4/1/1997,17.642422
4/2/1997,17.154028
4/3/1997,17.362946
4/4/1997,17.432579
4/7/1997,17.502211
4/8/1997,17.989683
4/9/1997,17.734344
4/10/1997,17.479002
4/11/1997,16.759415
4/14/1997,16.805847
4/15/1997,17.200451
4/16/1997,16.643353
4/17/1997,16.689779
4/18/1997,16.248741
4/21/1997,15.877349
4/22/1997,16.271954
4/23/1997,15.970192
4/24/1997,15.854134
4/25/1997,15.854134
4/28/1997,16.295172
4/29/1997,16.805847
4/30/1997,17.107603
5/1/1997,17.223667
5/2/1997,17.71113
5/5/1997,18.012888
5/6/1997,18.245014
5/7/1997,17.71113
5/8/1997,17.803982
5/9/1997,18.175377
5/12/1997,18.384295
5/13/1997,18.036108
5/14/1997,18.268238
5/15/1997,18.036108
5/16/1997,17.386152
5/19/1997,17.200451
5/20/1997,17.920044
5/21/1997,17.293299
5/22/1997,17.571856
5/23/1997,17.664705
5/27/1997,17.316521
5/28/1997,17.386152
5/29/1997,17.246881
5/30/1997,17.548645
6/2/1997,17.548645
6/3/1997,18.012888
6/4/1997,17.943254
6/5/1997,18.105742
6/6/1997,18.639633
6/9/1997,18.128952
6/10/1997,18.546783
6/11/1997,18.453932
6/12/1997,18.709269
6/13/1997,18.825331
6/16/1997,18.941385
6/17/1997,19.011026
6/18/1997,19.127096
6/19/1997,19.127096
6/20/1997,19.057461
6/23/1997,18.593201
6/24/1997,18.662846
6/25/1997,18.511965
6/26/1997,18.256628
6/27/1997,18.128952
6/30/1997,18.024496
7/1/1997,18.595928
7/2/1997,19.156605
7/3/1997,19.29678
7/7/1997,19.250055
7/8/1997,19.250055
7/9/1997,19.039801
7/10/1997,18.94635
7/11/1997,19.074833
7/14/1997,19.063162
7/15/1997,19.168285
7/16/1997,19.203333
7/17/1997,19.29678
7/18/1997,19.063162
7/21/1997,19.063162
7/22/1997,19.717293
7/23/1997,19.81073
7/24/1997,20.020987
7/25/1997,19.822416
7/28/1997,19.85747
7/29/1997,20.348061
7/30/1997,21.025549
7/31/1997,21.224121
8/1/1997,20.990501
8/4/1997,20.745203
8/5/1997,20.476538
8/6/1997,20.908737
8/7/1997,20.37142
8/8/1997,20.079405
8/11/1997,20.324699
8/12/1997,20.37142
8/13/1997,20.791927
8/14/1997,20.8036
8/15/1997,20.53495
8/18/1997,20.558311
8/19/1997,20.838654
8/20/1997,21.399334
8/21/1997,21.329248
8/22/1997,21.305885
8/25/1997,21.247482
8/26/1997,21.072277
8/27/1997,21.2358
8/28/1997,20.978823
8/29/1997,20.780251
9/2/1997,21.259167
9/3/1997,21.340929
9/4/1997,21.422703
9/5/1997,21.399334
9/8/1997,21.632952
9/9/1997,21.609585
9/10/1997,21.130678
9/11/1997,20.815289
9/12/1997,21.118996
9/15/1997,21.025549
9/16/1997,21.597904
9/17/1997,21.983374
9/18/1997,21.983374
9/19/1997,21.971693
9/22/1997,22.100182
9/23/1997,21.971693
9/24/1997,22.111866
9/25/1997,21.586222
9/26/1997,21.936657
9/29/1997,22.135221
9/30/1997,22.053471
10/1/1997,22.345486
10/2/1997,22.626354
10/3/1997,23.037312
10/6/1997,23.471756
10/7/1997,23.74181
10/8/1997,23.612658
10/9/1997,23.589178
10/10/1997,22.861185
10/13/1997,22.908146
10/14/1997,23.142986
10/15/1997,23.178198
10/16/1997,23.260406
10/17/1997,22.861185
10/20/1997,22.837696
10/21/1997,23.236914
10/22/1997,23.377821
10/23/1997,23.037312
10/24/1997,23.225174
10/27/1997,21.968821
10/28/1997,22.508924
10/29/1997,22.591122
10/30/1997,21.74571
10/31/1997,21.687006
11/3/1997,22.297573
11/4/1997,22.344543
11/5/1997,22.485441
11/6/1997,22.555895
11/7/1997,22.06275
11/10/1997,21.42869
11/11/1997,21.11166
11/12/1997,20.054901
11/13/1997,20.148842
11/14/1997,19.467821
11/17/1997,20.454128
11/18/1997,20.148842
11/19/1997,20.92379
11/20/1997,21.11166
11/21/1997,21.28779
11/24/1997,20.66548
11/25/1997,20.559803
11/26/1997,20.33671
11/28/1997,20.430641
12/1/1997,21.604816
12/2/1997,21.41695
12/3/1997,21.557846
12/4/1997,21.933586
12/5/1997,22.015783
12/8/1997,22.050995
12/9/1997,21.769196
12/10/1997,21.088184
12/11/1997,20.724188
12/12/1997,20.865086
12/15/1997,21.088184
12/16/1997,20.829857
12/17/1997,21.041212
12/18/1997,20.501099
12/19/1997,20.313225
12/22/1997,20.066652
12/23/1997,19.808325
12/24/1997,19.608717
12/26/1997,20.043163
12/29/1997,20.418913
12/30/1997,20.595032
12/31/1997,20.571545
1/2/1998,20.901241
1/5/1998,21.243685
1/6/1998,20.25177
1/7/1998,20.476131
1/8/1998,19.684956
1/9/1998,19.248034
1/12/1998,19.389746
1/13/1998,19.578682
1/14/1998,19.720377
1/15/1998,19.50783
1/16/1998,19.932934
1/20/1998,20.25177
1/21/1998,19.862082
1/22/1998,19.696768
1/23/1998,19.50783
1/26/1998,19.295271
1/27/1998,19.885708
1/28/1998,20.027399
1/29/1998,20.180916
1/30/1998,20.25177
2/2/1998,21.007521
2/3/1998,21.58614
2/4/1998,21.633377
2/5/1998,21.64517
2/6/1998,22.09391
2/9/1998,22.861471
2/10/1998,22.648924
2/11/1998,22.637108
2/12/1998,22.554449
2/13/1998,22.33008
2/17/1998,22.814238
2/18/1998,23.014992
2/19/1998,22.601681
2/20/1998,22.637108
2/23/1998,22.896898
2/24/1998,22.625294
2/25/1998,23.121265
2/26/1998,23.38105
2/27/1998,23.440094
3/2/1998,23.38105
3/3/1998,23.676266
3/4/1998,23.133066
3/5/1998,22.767
3/6/1998,22.979548
3/9/1998,22.400927
3/10/1998,22.967749
3/11/1998,23.558186
3/12/1998,23.664463
3/13/1998,23.664463
3/16/1998,24.243078
3/17/1998,25.459366
3/18/1998,26.097033
3/19/1998,25.553837
3/20/1998,25.435745
3/23/1998,25.069681
3/24/1998,25.353092
3/25/1998,25.128714
3/26/1998,25.353092
3/27/1998,25.341288
3/30/1998,25.270426
3/31/1998,25.482983
4/1/1998,25.695524
4/2/1998,26.461483
4/3/1998,26.615807
4/6/1998,27.921663
4/7/1998,27.280605
4/8/1998,26.639545
4/9/1998,26.90073
4/13/1998,27.802948
4/14/1998,27.114418
4/15/1998,26.603945
4/16/1998,25.68984
4/17/1998,26.069723
4/20/1998,25.582989
4/21/1998,26.425863
4/22/1998,26.615807
4/23/1998,25.927269
4/24/1998,25.464291
4/27/1998,25.19125
4/28/1998,25.381178
4/29/1998,25.666101
4/30/1998,26.319033
5/1/1998,26.758265
5/4/1998,26.413994
5/5/1998,26.022251
5/6/1998,25.654221
5/7/1998,25.879784
5/8/1998,25.998507
5/11/1998,26.319033
5/12/1998,26.687029
5/13/1998,26.497097
5/14/1998,26.461483
5/15/1998,26.971968
5/18/1998,27.019434
5/19/1998,27.518042
5/20/1998,27.387451
5/21/1998,27.304358
5/22/1998,27.434927
5/26/1998,26.461483
5/27/1998,25.844181
5/28/1998,25.915396
5/29/1998,25.820421
6/1/1998,25.464291
6/2/1998,26.010376
6/3/1998,25.761068
6/4/1998,26.117207
6/5/1998,26.639545
6/8/1998,27.221258
6/9/1998,26.888851
6/10/1998,26.971968
6/11/1998,26.603945
6/12/1998,26.378376
6/15/1998,25.903528
6/16/1998,25.737318
6/17/1998,26.449617
6/18/1998,26.378376
6/19/1998,26.734537
6/22/1998,26.330896
6/23/1998,26.663311
6/24/1998,27.779222
6/25/1998,27.49431
6/26/1998,27.826706
6/29/1998,28.728945
6/30/1998,28.681438
7/1/1998,28.818855
7/2/1998,28.795008
7/6/1998,29.391426
